o3.npinAll.nas.bt.mpicc.1.bt.1,0
o3.npinAll.nas.bt.mpicc.4.bt.1,0
o3.npinAll.nas.cg.mpicc.1.cg.1,0
o3.npinAll.nas.cg.mpicc.4.cg.1,0
o3.npinAll.nas.ep.mpicc.1.ep.1,0
o3.npinAll.nas.ep.mpicc.4.ep.1,0
o3.npinAll.nas.ft.mpicc.1.ft.1,0
o3.npinAll.nas.ft.mpicc.4.ft.1,0
o3.npinAll.nas.is.mpicc.1.is.1,0
o3.npinAll.nas.is.mpicc.4.is.1,0
o3.npinAll.nas.lu.mpicc.1.lu.1,0
o3.npinAll.nas.lu.mpicc.4.lu.1,0
o3.npinAll.nas.mg.mpicc.1.mg.1,0
o3.npinAll.nas.mg.mpicc.4.mg.1,0
o3.npinAll.nas.sp.mpicc.1.sp.1,0
o3.npinAll.nas.sp.mpicc.4.sp.1,0
o3.npinMain.nas.bt.mpicc.1.bt.1,0
o3.npinMain.nas.bt.mpicc.4.bt.1,0
o3.npinMain.nas.cg.mpicc.1.cg.1,0
o3.npinMain.nas.cg.mpicc.4.cg.1,0
o3.npinMain.nas.ep.mpicc.1.ep.1,0
o3.npinMain.nas.ep.mpicc.4.ep.1,0
o3.npinMain.nas.ft.mpicc.1.ft.1,0
o3.npinMain.nas.ft.mpicc.4.ft.1,0
o3.npinMain.nas.is.mpicc.1.is.1,0
o3.npinMain.nas.is.mpicc.4.is.1,0
o3.npinMain.nas.lu.mpicc.1.lu.1,0
o3.npinMain.nas.lu.mpicc.4.lu.1,0
o3.npinMain.nas.mg.mpicc.1.mg.1,0
o3.npinMain.nas.mg.mpicc.4.mg.1,0
o3.npinMain.nas.sp.mpicc.1.sp.1,0
o3.npinMain.nas.sp.mpicc.4.sp.1,0
o3.pinAll.nas.bt.mpicc.1.bt.1,25862630
o3.pinAll.nas.bt.mpicc.4.bt.1,115427881
o3.pinAll.nas.cg.mpicc.1.cg.1,17743981
o3.pinAll.nas.cg.mpicc.4.cg.1,92717293
o3.pinAll.nas.ep.mpicc.1.ep.1,11961081
o3.pinAll.nas.ep.mpicc.4.ep.1,43490604
o3.pinAll.nas.ft.mpicc.1.ft.1,11622470
o3.pinAll.nas.ft.mpicc.4.ft.1,57522574
o3.pinAll.nas.is.mpicc.1.is.1,10197414
o3.pinAll.nas.is.mpicc.4.is.1,46393796
o3.pinAll.nas.lu.mpicc.1.lu.1,28202827
o3.pinAll.nas.lu.mpicc.4.lu.1,129294492
o3.pinAll.nas.mg.mpicc.1.mg.1,12625039
o3.pinAll.nas.mg.mpicc.4.mg.1,54509506
o3.pinAll.nas.sp.mpicc.1.sp.1,25542636
o3.pinAll.nas.sp.mpicc.4.sp.1,122948772
o3.pinMain.nas.bt.mpicc.1.bt.1,2304052
o3.pinMain.nas.bt.mpicc.4.bt.1,17256741
o3.pinMain.nas.cg.mpicc.1.cg.1,232514
o3.pinMain.nas.cg.mpicc.4.cg.1,17575225
o3.pinMain.nas.ep.mpicc.1.ep.1,1709303
o3.pinMain.nas.ep.mpicc.4.ep.1,2178132
o3.pinMain.nas.ft.mpicc.1.ft.1,735048
o3.pinMain.nas.ft.mpicc.4.ft.1,2924548
o3.pinMain.nas.is.mpicc.1.is.1,39368
o3.pinMain.nas.is.mpicc.4.is.1,1007258
o3.pinMain.nas.lu.mpicc.1.lu.1,956058
o3.pinMain.nas.lu.mpicc.4.lu.1,45054236
o3.pinMain.nas.mg.mpicc.1.mg.1,520358
o3.pinMain.nas.mg.mpicc.4.mg.1,5019930
o3.pinMain.nas.sp.mpicc.1.sp.1,1277067
o3.pinMain.nas.sp.mpicc.4.sp.1,28137212
o3.wpinAll.nas.bt.mpicc.1.bt.1,51013311248
o3.wpinAll.nas.bt.mpicc.4.bt.1,88926472880
o3.wpinAll.nas.cg.mpicc.1.cg.1,5188360028
o3.wpinAll.nas.cg.mpicc.4.cg.1,87709806092
o3.wpinAll.nas.ep.mpicc.1.ep.1,30037808800
o3.wpinAll.nas.ep.mpicc.4.ep.1,38244539400
o3.wpinAll.nas.ft.mpicc.1.ft.1,14661818616
o3.wpinAll.nas.ft.mpicc.4.ft.1,27856106760
o3.wpinAll.nas.is.mpicc.1.is.1,456259036
o3.wpinAll.nas.is.mpicc.4.is.1,9926715580
o3.wpinAll.nas.lu.mpicc.1.lu.1,7724912480
o3.wpinAll.nas.lu.mpicc.4.lu.1,69231368124
o3.wpinAll.nas.mg.mpicc.1.mg.1,2408076540
o3.wpinAll.nas.mg.mpicc.4.mg.1,39924671824
o3.wpinAll.nas.sp.mpicc.1.sp.1,16129777520
o3.wpinAll.nas.sp.mpicc.4.sp.1,162615081492
o3.wpinMain.nas.bt.mpicc.1.bt.1,30168375268
o3.wpinMain.nas.bt.mpicc.4.bt.1,108070141564
o3.wpinMain.nas.cg.mpicc.1.cg.1,514981088
o3.wpinMain.nas.cg.mpicc.4.cg.1,114488402780
o3.wpinMain.nas.ep.mpicc.1.ep.1,26993179828
o3.wpinMain.nas.ep.mpicc.4.ep.1,32692452604
o3.wpinMain.nas.ft.mpicc.1.ft.1,12791987524
o3.wpinMain.nas.ft.mpicc.4.ft.1,26325622888
o3.wpinMain.nas.is.mpicc.1.is.1,1080148
o3.wpinMain.nas.is.mpicc.4.is.1,5724931288
o3.wpinMain.nas.lu.mpicc.1.lu.1,293908296
o3.wpinMain.nas.lu.mpicc.4.lu.1,40277455072
o3.wpinMain.nas.mg.mpicc.1.mg.1,135909392
o3.wpinMain.nas.mg.mpicc.4.mg.1,26427893920
o3.wpinMain.nas.sp.mpicc.1.sp.1,3596116676
o3.wpinMain.nas.sp.mpicc.4.sp.1,81732120740
